_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
195655,101004469516,2022-09-06 12:40:15,,2022-09-06 13:55:42,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 17:55:42.333 Case Resolved Munroe 5:39 PM (16 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I was unable to locate a dog tied out at this address. I left a notice regarding the complaint. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,107 Rosseter St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1404,107 Rosseter St,2121.0,42.302409544883005,-71.07351060600111,0101000020E6100000C52BD465B4C451C0A8A2205BB5264540,Constituent Call,Case Closed. Closed date : 2022-09-06 17:55:42.333 Case Resolved Munroe 5:39 PM (16 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I was unable to locate a dog tied out at this address. I left a notice regarding the complaint. Munroe   Animal Generic Request
195664,101004469531,2022-09-06 12:46:00,,2022-09-06 13:59:51,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 17:59:51.23 Case Resolved Munroe 5:56 PM (2 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Unable to locate the dog. Unable to make contact. A notice was left regarding the complaint. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,107 Rosseter St  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1404,107 Rosseter St,2121.0,42.302409544883005,-71.07351060600111,0101000020E6100000C52BD465B4C451C0A8A2205BB5264540,Constituent Call,Case Closed. Closed date : 2022-09-06 17:59:51.23 Case Resolved Munroe 5:56 PM (2 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Unable to locate the dog. Unable to make contact. A notice was left regarding the complaint. Munroe   Animal Generic Request
195688,101004469568,2022-09-06 13:21:00,,2022-09-06 13:57:07,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 17:57:07.907 Case Resolved Munroe 5:53 PM (3 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I picked up the dog and transported him to the shelter. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,7 Bowdoin Park  Dorchester  MA  02125,7,03,4,C11,Dorchester,8,Ward 15,1502,7 Bowdoin Park,2125.0,42.30641953709475,-71.06774058427023,0101000020E61000005D839ADC55C451C0B55661C138274540,Constituent Call,Case Closed. Closed date : 2022-09-06 17:57:07.907 Case Resolved Munroe 5:53 PM (3 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I picked up the dog and transported him to the shelter. Munroe   Animal Generic Request
195796,101004469732,2022-09-06 16:04:00,,2022-09-06 17:05:05,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 21:05:05.827 Case Resolved AC&C states I picked up the deceased French bulldog. Owner left scene before arrival. Owner is unknown at this time. I transported the dog to the shelter. Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,530 Atlantic Ave  Boston  MA  02110,6,1C,1,A1,Downtown / Financial District,3,03,0306,530 Atlantic Ave,2110.0,42.35374444888548,-71.05301232053972,0101000020E610000034C0C98D64C351C0668D837F472D4540,Constituent Call,Case Closed. Closed date : 2022-09-06 21:05:05.827 Case Resolved AC&C states I picked up the deceased French bulldog. Owner left scene before arrival. Owner is unknown at this time. I transported the dog to the shelter. Munroe    Animal Generic Request
195831,101004469781,2022-09-06 16:47:00,,2022-09-06 17:06:16,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 21:06:16.69 Case Noted AC&C states: Spoke to the caller by phone and he said that he will take the dog to the MSPCA/Angell  DG ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,25 Farquhar St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2001,25 Farquhar St,2131.0,42.28953963275788,-71.1355807746484,0101000020E61000003345FC5AADC851C0A4CB7AA20F254540,Constituent Call,Case Closed. Closed date : 2022-09-06 21:06:16.69 Case Noted AC&C states: Spoke to the caller by phone and he said that he will take the dog to the MSPCA/Angell  DG  Animal Found
195833,101004469784,2022-09-06 16:50:00,,2022-09-06 17:07:33,ONTIME,Closed,Case Closed. Closed date : 2022-09-06 21:07:33.887 Duplicate of Existing Case AC&C states Duplicate email: Spoke to the caller by phone and he said that he will take the dog to the MSPCA/Angell DG ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,25 Farquhar St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2001,25 Farquhar St,2131.0,42.28953963275788,-71.1355807746484,0101000020E61000003345FC5AADC851C0A4CB7AA20F254540,Constituent Call,Case Closed. Closed date : 2022-09-06 21:07:33.887 Duplicate of Existing Case AC&C states Duplicate email: Spoke to the caller by phone and he said that he will take the dog to the MSPCA/Angell DG  Animal Generic Request
195897,101004469871,2022-09-06 21:34:00,,2022-09-07 04:12:13,ONTIME,Closed,Case Closed. Closed date : 2022-09-07 08:12:13.367 Case Resolved Animal Care & Control states the dog was taken to the shelter.  9/7/22 at 2:29 am  DG.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Carruth St & Gallivan Blvd  Dorchester  MA  ,8,07,3,C11,Dorchester,7,16,1611,INTERSECTION Carruth St & Gallivan Blvd,,42.28171135982717,-71.05992324590719,0101000020E6100000425C4FC8D5C351C048AF2A1E0F244540,Constituent Call,Case Closed. Closed date : 2022-09-07 08:12:13.367 Case Resolved Animal Care & Control states the dog was taken to the shelter.  9/7/22 at 2:29 am  DG.   Animal Generic Request
196057,101004470076,2022-09-07 04:03:00,,2022-09-07 07:04:28,ONTIME,Closed,Case Closed. Closed date : 2022-09-07 11:04:28.99 Case Resolved Animal Care & Control states the dog was picked up and transported to the shelter.  9/7/22 at 10:53 am  PJ. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Wyvern St & Florian St  Roslindale  MA  ,12,02,4,E18,Jamaica Plain,10,19,1912,INTERSECTION Wyvern St & Florian St,,42.28812234882744,-71.11676145075596,0101000020E61000008B1B050579C751C0F3BA7031E1244540,Constituent Call,Case Closed. Closed date : 2022-09-07 11:04:28.99 Case Resolved Animal Care & Control states the dog was picked up and transported to the shelter.  9/7/22 at 10:53 am  PJ.  Animal Found
196298,101004470408,2022-09-07 06:07:00,,2022-09-07 08:44:59,ONTIME,Closed,Case Closed. Closed date : 2022-09-07 12:44:59.633 Case Resolved Jones 10:57 AM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  9/7/22-dog was RTO (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,28 Vogel St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2015,28 Vogel St,2132.0,42.26513967846252,-71.1645508943828,0101000020E6100000B579790088CA51C02AEFD318F0214540,Constituent Call,Case Closed. Closed date : 2022-09-07 12:44:59.633 Case Resolved Jones 10:57 AM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  9/7/22-dog was RTO (Jones)  Animal Generic Request
197144,101004471705,2022-09-07 22:29:00,,2022-09-08 04:30:52,ONTIME,Closed,Case Closed. Closed date : 2022-09-08 08:30:52.52 Case Resolved Animal Care & Control states the dog was taken to the shelter.  9/8/22 at 3:22 am  DG. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,57 Austin St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1812,57 Austin St,2136.0,42.259859624017245,-71.12574081899508,0101000020E6100000CB5638230CC851C03B5A851443214540,Constituent Call,Case Closed. Closed date : 2022-09-08 08:30:52.52 Case Resolved Animal Care & Control states the dog was taken to the shelter.  9/8/22 at 3:22 am  DG.  Animal Found
197857,101004472829,2022-09-08 11:46:00,,2022-09-08 13:37:57,ONTIME,Closed,Case Closed. Closed date : 2022-09-08 17:37:57.823 Case Resolved Munroe 5:30 PM (6 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I was unable to make contact with the dog owner. I left a notice regarding the complaint. Munroe  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,7 Edge Hill St  Jamaica Plain  MA  02130,9,10A,6,E13,Jamaica Plain,11,Ward 10,1006,7 Edge Hill St,2130.0,42.32428958688874,-71.10603063017552,0101000020E61000009A3EB234C9C651C06C0F395282294540,Constituent Call,Case Closed. Closed date : 2022-09-08 17:37:57.823 Case Resolved Munroe 5:30 PM (6 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I was unable to make contact with the dog owner. I left a notice regarding the complaint. Munroe   Animal Noise Disturbances
197979,101004473031,2022-09-08 13:49:00,,2022-09-08 15:27:56,ONTIME,Closed,Case Closed. Closed date : 2022-09-08 19:27:56.963 Case Noted AC&C states Patrolled field dogs were leashed at this time. I spoke with caller. He is the coach of a youth football league I told him I would try to patrol park at 6pm when able. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Robert St & S Walter St  Roslindale  MA  ,9,06,5,E5,Roslindale,10,20,2004,INTERSECTION Robert St & S Walter St,,42.28814791628035,-71.13427769598613,0101000020E6100000EE357A0198C851C0D66AEA07E2244540,Constituent Call,Case Closed. Closed date : 2022-09-08 19:27:56.963 Case Noted AC&C states Patrolled field dogs were leashed at this time. I spoke with caller. He is the coach of a youth football league I told him I would try to patrol park at 6pm when able. Munroe   Animal Generic Request
198850,101004474424,2022-09-09 11:43:00,,2022-09-09 12:54:12,ONTIME,Closed,Case Closed. Closed date : 2022-09-09 16:54:12.72 Case Noted AC&C states: Respond to location  the dog that was barking is at 54 westmoor rd . They are now aware of complaint and will not let their dog bark excessively. Munroe   ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,60 Westmoor Rd  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,10,Ward 20,2003,60 Westmoor Rd,2132.0,42.26295966010239,-71.15116086963458,0101000020E6100000FDE0A39EACC951C04D2782A9A8214540,Constituent Call,Case Closed. Closed date : 2022-09-09 16:54:12.72 Case Noted AC&C states: Respond to location  the dog that was barking is at 54 westmoor rd . They are now aware of complaint and will not let their dog bark excessively. Munroe    Animal Noise Disturbances
198940,101004474578,2022-09-09 13:02:00,,2022-09-09 17:07:30,ONTIME,Closed,"Case Closed. Closed date : 2022-09-09 21:07:30.44 Case Resolved AC&C responded ""I picked up the stray chihuahua and transported it to angell."" - Munroe  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1011A-1011 Tremont St  Mission Hill  MA  02120,9,10B,7,D4,Roxbury,13,Ward 9,0904,1011A-1011 Tremont St,2120.0,42.3369389647872,-71.08505543869227,0101000020E6100000EFE15D8C71C551C02B41E5D0202B4540,Constituent Call,"Case Closed. Closed date : 2022-09-09 21:07:30.44 Case Resolved AC&C responded ""I picked up the stray chihuahua and transported it to angell."" - Munroe   Animal Generic Request"
199130,101004474893,2022-09-09 18:35:00,,2022-09-09 18:51:17,ONTIME,Closed,Case Closed. Closed date : 2022-09-09 22:51:17.2 Case Noted AC&C states Spoke to the caller by phone and he said that the dog disappeared and he didnt know where it went but thinks it lives close by  did not go out for this -DG ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,621 Dudley St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,13,1302,621 Dudley St,2125.0,42.31951416423753,-71.07147845635737,0101000020E61000001A1B601A93C451C0260113D7E5284540,Constituent Call,Case Closed. Closed date : 2022-09-09 22:51:17.2 Case Noted AC&C states Spoke to the caller by phone and he said that the dog disappeared and he didnt know where it went but thinks it lives close by  did not go out for this -DG  Animal Generic Request
199145,101004474922,2022-09-09 19:39:00,,2022-09-13 04:20:34,ONTIME,Closed,Case Closed. Closed date : 2022-09-13 08:20:34.347 Case Resolved Animal Care & Control states they spoke to the caller by phone and the caller said the owner of the dog came and took the dog home.  9/13/22 at 8:12 am  DG. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,88 Gardner St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2104,88 Gardner St,2134.0,42.35364960867201,-71.12591060912183,0101000020E610000074195FEB0EC851C0A7BEEF63442D4540,Constituent Call,Case Closed. Closed date : 2022-09-13 08:20:34.347 Case Resolved Animal Care & Control states they spoke to the caller by phone and the caller said the owner of the dog came and took the dog home.  9/13/22 at 8:12 am  DG.  Animal Found
199150,101004474928,2022-09-09 19:55:00,,2022-09-10 04:31:05,ONTIME,Closed,Case Closed. Closed date : 2022-09-10 08:31:05.82 Case Noted AC&C states AF/109  i called the local station when i got to my desk.  BPD does not need up to respond this morning. they are not holding the dog ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,70 Clifford St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1820,70 Clifford St,2136.0,42.23256972049417,-71.13160086918134,0101000020E610000094500D266CC851C0FAC737D8C41D4540,Constituent Call,Case Closed. Closed date : 2022-09-10 08:31:05.82 Case Noted AC&C states AF/109  i called the local station when i got to my desk.  BPD does not need up to respond this morning. they are not holding the dog  Animal Lost
199161,101004474946,2022-09-09 21:18:48,,2022-09-10 04:29:04,ONTIME,Closed,Case Closed. Closed date : 2022-09-10 08:29:04.217 Case Noted AC&C states The Security Service team was not on scene  A passerby (E J ) and I were unable to capture the dog then lost sight of it  -DG ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,125 Alexander St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1304,125 Alexander St,2125.0,42.31363954125361,-71.07123057590482,0101000020E6100000227FB00A8FC451C056352A5725284540,Constituent Call,Case Closed. Closed date : 2022-09-10 08:29:04.217 Case Noted AC&C states The Security Service team was not on scene  A passerby (E J ) and I were unable to capture the dog then lost sight of it  -DG  Animal Generic Request
199638,101004475619,2022-09-10 11:40:00,,2022-09-10 17:47:28,ONTIME,Closed,"Case Closed. Closed date : 2022-09-10 21:47:28.937 Case Resolved AC&C responded ""I picked up the dog for owner surrendered 10 quarantine. Dog was transported to the shelter.""-  Munroe  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,80 W Dedham St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,0901,80 W Dedham St,2118.0,42.34176954076755,-71.0729705168068,0101000020E61000007AD0878CABC451C0CB2EB41ABF2B4540,Constituent Call,"Case Closed. Closed date : 2022-09-10 21:47:28.937 Case Resolved AC&C responded ""I picked up the dog for owner surrendered 10 quarantine. Dog was transported to the shelter.""-  Munroe   Animal Generic Request"
